Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
GCViewer,com.tagtraum.perf.gcviewer.model,GCEventUJL,0,0,3,3,20,5,0,2,-1.0,3,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/GCEventUJL.java,3
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent,193,172,43,41,594,67,3,0,0.09302325581395349,52,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,15
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.ExtendedType,4,1,0,0,65,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,359
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.Type,177,171,0,0,223,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,448
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.GcPattern,0,0,0,0,28,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,747
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.Concurrency,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,776
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.Generation,0,0,0,0,7,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,778
GCViewer,com.tagtraum.perf.gcviewer.model,AbstractGCEvent.CollectionType,0,0,0,0,12,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/AbstractGCEvent.java,786
GCViewer,com.tagtraum.perf.gcviewer.model,G1GcEvent,0,0,1,1,9,1,0,2,-1.0,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/G1GcEvent.java,3
GCViewer,com.tagtraum.perf.gcviewer.model,GcResourceFile,2,1,8,8,70,17,0,2,0.5,42,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/GcResourceFile.java,9
GCViewer,com.tagtraum.perf.gcviewer.model,VmOperationEvent,0,0,1,1,16,1,0,1,-1.0,5,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/VmOperationEvent.java,3
GCViewer,com.tagtraum.perf.gcviewer.model,GcResourceSeries,3,0,13,7,84,23,0,2,0.15384615384615385,10,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/GcResourceSeries.java,8
GCViewer,com.tagtraum.perf.gcviewer.model,GCResource,0,0,13,0,43,13,1,0,-1.0,69,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/model/GCResource.java,6
GCViewer,com.tagtraum.perf.gcviewer.view.util,ExtensionFileFilterTest,1,0,5,5,23,5,0,0,0.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/util/ExtensionFileFilterTest.java,12
GCViewer,com.tagtraum.perf.gcviewer.view.util,OSXAdapter,5,0,11,8,106,19,0,0,0.0,1,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/util/OSXAdapter.java,70
GCViewer,com.tagtraum.perf.gcviewer.view.util,UrlDisplayHelper,0,0,3,3,36,3,0,0,-1.0,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/util/UrlDisplayHelper.java,12
GCViewer,com.tagtraum.perf.gcviewer.view.util,ImageHelper,1,0,4,4,57,5,0,0,0.75,9,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/util/ImageHelper.java,12
GCViewer,com.tagtraum.perf.gcviewer.view.util,ExtensionFileFilter,2,1,3,3,22,3,1,0,0.0,2,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/util/ExtensionFileFilter.java,6
GCViewer,com.tagtraum.perf.gcviewer.view.util,OSXSupport,2,0,7,7,176,34,0,0,0.2857142857142857,5,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/util/OSXSupport.java,14
GCViewer,com.tagtraum.perf.gcviewer.view.model,TestRecentGCResourcesModel,0,0,3,2,30,3,0,0,-1.0,0,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/model/TestRecentGCResourcesModel.java,12
GCViewer,com.tagtraum.perf.gcviewer.view.model,TestGCResourceGroup,2,1,11,11,79,11,0,0,0.45454545454545453,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/model/TestGCResourceGroup.java,21
GCViewer,com.tagtraum.perf.gcviewer.view.model,RecentGCResourcesModel,4,0,10,7,78,16,0,0,0.3,8,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/RecentGCResourcesModel.java,11
GCViewer,com.tagtraum.perf.gcviewer.view.model,RecentGCResourcesListener,0,0,2,2,16,2,1,0,-1.0,1,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/RecentGCResourcesListener.java,6
GCViewer,com.tagtraum.perf.gcviewer.view.model,PropertyChangeEventConsts,4,0,0,0,21,0,0,0,-1.0,7,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/PropertyChangeEventConsts.java,3
GCViewer,com.tagtraum.perf.gcviewer.view.model,RecentGCResourcesEvent,2,0,4,4,22,4,0,0,0.0,3,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/RecentGCResourcesEvent.java,5
GCViewer,com.tagtraum.perf.gcviewer.view.model,GCResourceGroup,4,2,14,8,149,34,0,0,0.14285714285714285,5,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/GCResourceGroup.java,17
GCViewer,com.tagtraum.perf.gcviewer.view.model,GCPreferences,30,16,31,28,178,37,0,0,0.0,12,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/model/GCPreferences.java,15
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanelTest,0,0,4,4,65,4,0,0,-1.0,0,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanelTest.java,10
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChartImplTest,7,4,1,1,47,1,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/ModelChartImplTest.java,20
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChartImplTest.TestCase,3,0,0,0,26,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/view/ModelChartImplTest.java,65
GCViewer,com.tagtraum.perf.gcviewer.view,AutoCompletionTextField,5,0,9,8,90,15,0,0,0.4444444444444444,1,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/AutoCompletionTextField.java,18
GCViewer,com.tagtraum.perf.gcviewer.view,AutoCompletionTextField.AutoCompletionComboBoxModel,2,0,0,0,30,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/AutoCompletionTextField.java,88
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel,21,0,4,2,300,5,0,0,0.5,3,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,15
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel.TwoLabelsContainer,2,0,0,0,20,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,98
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel.ValuesTab,4,0,0,0,63,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,125
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel.MemoryTab,0,0,0,0,60,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,209
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel.PauseTab,1,0,0,0,61,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,361
GCViewer,com.tagtraum.perf.gcviewer.view,ModelMetricsPanel.SummaryTab,0,0,0,0,37,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelMetricsPanel.java,464
GCViewer,com.tagtraum.perf.gcviewer.view,StayOpenCheckBoxMenuItem,1,0,9,9,77,10,0,0,0.8888888888888888,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/StayOpenCheckBoxMenuItem.java,10
GCViewer,com.tagtraum.perf.gcviewer.view,AboutDialog,3,0,4,2,92,7,0,1,0.0,1,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/AboutDialog.java,27
GCViewer,com.tagtraum.perf.gcviewer.view,ModelDetailsPanel,14,0,3,2,364,5,0,0,0.0,1,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelDetailsPanel.java,25
GCViewer,com.tagtraum.perf.gcviewer.view,ModelDetailsPanel.DoubleDataMapTable,3,0,0,0,141,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelDetailsPanel.java,130
GCViewer,com.tagtraum.perf.gcviewer.view,ModelDetailsPanel.DoubleDataMapModel,2,0,0,0,141,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelDetailsPanel.java,304
GCViewer,com.tagtraum.perf.gcviewer.view,ActionCommands,0,0,0,0,5,0,0,0,-1.0,18,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ActionCommands.java,3
GCViewer,com.tagtraum.perf.gcviewer.view,RecentGCResourcesMenu,1,0,2,2,16,2,0,0,0.0,3,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/RecentGCResourcesMenu.java,8
GCViewer,com.tagtraum.perf.gcviewer.view,GCViewerGuiToolBar,2,0,6,5,37,9,0,0,0.3333333333333333,4,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCViewerGuiToolBar.java,12
GCViewer,com.tagtraum.perf.gcviewer.view,GCViewerGui,5,0,13,13,78,15,0,0,0.46153846153846156,14,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCViewerGui.java,15
GCViewer,com.tagtraum.perf.gcviewer.view,ChartPanelView,23,2,18,16,217,24,0,0,0.1111111111111111,4,9,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ChartPanelView.java,19
GCViewer,com.tagtraum.perf.gcviewer.view,ChartPanelView.ViewBar,9,0,0,0,95,0,0,0,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ChartPanelView.java,183
GCViewer,com.tagtraum.perf.gcviewer.view,ChartPanelView.ViewBarButton,0,0,0,0,16,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ChartPanelView.java,236
GCViewer,com.tagtraum.perf.gcviewer.view,ChartPanelView.MinMaxButton,5,0,0,0,31,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ChartPanelView.java,254
GCViewer,com.tagtraum.perf.gcviewer.view,TextFileViewer,1,0,7,1,99,15,0,1,0.0,2,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/TextFileViewer.java,18
GCViewer,com.tagtraum.perf.gcviewer.view,TextFileViewer.HyperlinkAdapter,1,0,0,0,16,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/TextFileViewer.java,134
GCViewer,com.tagtraum.perf.gcviewer.view,OpenFileView,1,0,3,3,37,5,0,0,0.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/OpenFileView.java,14
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChart,0,0,36,0,42,36,2,0,-1.0,11,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelChart.java,3
GCViewer,com.tagtraum.perf.gcviewer.view,AutoCompletionComboBox,1,0,3,3,24,5,0,0,0.0,1,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/AutoCompletionComboBox.java,11
GCViewer,com.tagtraum.perf.gcviewer.view,ChartRenderer,3,0,9,8,42,10,5,0,0.3333333333333333,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ChartRenderer.java,10
GCViewer,com.tagtraum.perf.gcviewer.view,OpenUrlView,4,0,6,6,58,7,0,0,0.0,1,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/OpenUrlView.java,14
GCViewer,com.tagtraum.perf.gcviewer.view,DesktopPane,1,0,4,2,33,4,0,0,0.75,1,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/DesktopPane.java,15
GCViewer,com.tagtraum.perf.gcviewer.view,GCViewerGuiMenuBar,7,0,19,19,120,22,0,0,0.0,2,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCViewerGuiMenuBar.java,18
GCViewer,com.tagtraum.perf.gcviewer.view,GCDocument,7,0,22,16,470,52,0,0,0.0,11,8,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCDocument.java,30
GCViewer,com.tagtraum.perf.gcviewer.view,GCDocument.MasterViewPortChangeListener,1,0,0,0,13,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCDocument.java,303
GCViewer,com.tagtraum.perf.gcviewer.view,GCDocument.MultiModelChartFacade,0,0,0,0,180,0,0,1,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCDocument.java,363
GCViewer,com.tagtraum.perf.gcviewer.view,GCDocument.ScrollBarMaximumChangeListener,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCDocument.java,617
GCViewer,com.tagtraum.perf.gcviewer.view,GCDocument.ResizeListener,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCDocument.java,628
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChartImpl,37,0,54,51,604,67,0,1,0.12962962962962962,18,18,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelChartImpl.java,53
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChartImpl.Chart,0,0,0,0,32,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelChartImpl.java,505
GCViewer,com.tagtraum.perf.gcviewer.view,ModelChartImpl.Ruler,11,0,0,0,212,0,0,0,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ModelChartImpl.java,554
GCViewer,com.tagtraum.perf.gcviewer.view,TimeOffsetPanel,5,0,10,8,66,12,0,0,0.0,1,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/TimeOffsetPanel.java,22
GCViewer,com.tagtraum.perf.gcviewer.view,GCModelLoaderView,8,1,5,5,100,10,0,0,0.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCModelLoaderView.java,27
GCViewer,com.tagtraum.perf.gcviewer.view,GCModelLoaderView.SquareIcon,1,0,0,0,21,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/GCModelLoaderView.java,130
GCViewer,com.tagtraum.perf.gcviewer.view,SimpleChartRenderer,7,0,3,2,80,4,0,0,0.0,2,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/SimpleChartRenderer.java,20
GCViewer,com.tagtraum.perf.gcviewer.view,SimpleChartRenderer.SwingChartToStreamHelper,1,0,0,0,25,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/SimpleChartRenderer.java,67
GCViewer,com.tagtraum.perf.gcviewer.view,SimpleChartRenderer.ChartDrawingParameters,6,0,0,0,19,0,0,0,-1.0,0,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/SimpleChartRenderer.java,96
GCViewer,com.tagtraum.perf.gcviewer.view,ScreenCenteredDialog,1,0,8,4,67,14,2,0,0.625,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/ScreenCenteredDialog.java,21
GCViewer,com.tagtraum.perf.gcviewer.exp,SimpleGcWriterTest,1,0,3,3,49,3,0,0,0.0,0,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/exp/SimpleGcWriterTest.java,17
GCViewer,com.tagtraum.perf.gcviewer.exp,SummaryDataWriterTest,2,0,8,7,90,8,0,0,0.375,0,9,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/test/java/com/tagtraum/perf/gcviewer/exp/SummaryDataWriterTest.java,27
GCViewer,com.tagtraum.perf.gcviewer.exp,DataWriterType,0,0,0,0,5,0,0,0,-1.0,6,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/DataWriterType.java,3
GCViewer,com.tagtraum.perf.gcviewer.exp,DataWriter,0,0,2,2,11,2,1,0,-1.0,1,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/DataWriter.java,8
GCViewer,com.tagtraum.perf.gcviewer.exp,AbstractDataWriter,2,0,5,5,36,6,6,1,0.6,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/AbstractDataWriter.java,11
GCViewer,com.tagtraum.perf.gcviewer.ctrl,GCModelLoaderGroupTracker,0,0,6,0,34,6,1,0,-1.0,4,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/GCModelLoaderGroupTracker.java,6
GCViewer,com.tagtraum.perf.gcviewer.ctrl,GCModelLoader,0,0,5,0,11,5,1,0,-1.0,6,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/GCModelLoader.java,8
GCViewer,com.tagtraum.perf.gcviewer.ctrl,GCModelLoaderController,0,0,8,0,27,8,1,0,-1.0,11,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/GCModelLoaderController.java,9
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,WindowMenuItemAction,1,0,4,4,29,4,0,0,0.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/WindowMenuItemAction.java,13
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Arrange,1,0,2,2,31,3,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Arrange.java,16
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Zoom,1,0,2,2,29,4,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Zoom.java,12
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,OpenFile,4,0,5,4,54,9,0,0,0.0,1,7,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/OpenFile.java,19
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,About,1,0,3,3,20,3,0,0,0.0,0,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/About.java,13
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Refresh,2,0,2,2,21,2,0,0,0.0,0,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Refresh.java,15
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,ReadmeAction,1,0,2,2,13,2,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/ReadmeAction.java,12
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Watch,9,0,5,3,78,7,0,0,0.0,0,6,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Watch.java,24
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Watch.TimerInfo,2,0,0,0,8,0,0,0,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Watch.java,98
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Watch.GCDocumentCloseListener,1,0,0,0,15,0,0,0,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Watch.java,108
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,OpenSeries,4,0,3,2,37,6,0,0,0.0,0,6,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/OpenSeries.java,20
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,OSXFullScreen,1,0,3,3,51,7,0,0,0.0,0,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/OSXFullScreen.java,21
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,OpenURL,2,0,3,3,30,5,0,0,0.0,0,6,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/OpenURL.java,15
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,LicenseAction,1,0,2,2,13,2,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/LicenseAction.java,12
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Export,5,1,3,3,84,10,0,0,0.0,0,9,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Export.java,26
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Export.ExportExtensionFileFilter,3,1,0,0,26,0,0,1,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Export.java,102
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,OpenRecent,2,0,2,2,17,2,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/OpenRecent.java,11
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,Exit,1,0,3,3,23,3,0,0,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/Exit.java,15
